SP_CODE;SP_NAME;MN_CODE;MN_NAME;DC_MN_C;DC_NAME;PR_CODE;PR_NAME
90904004;Soutpansberg;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90905000;Bochum Part 2;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90905002;Edwinsdale;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90905003;Ga-Maphotho;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90905004;Ga-Moreise;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90905005;Ga-Moyaga;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90905006;Ga-Rakwele;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90905007;Kromhoek;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90905008;Lovely;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90905009;Pax Intrantibus;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90905012;Taaiboschgroet;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90906000;Dichoeng;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90906001;Avon;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90906002;Indermark;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907000;Manthata;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907001;Amosotho;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907002;Bergendal;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907003;Blouberg;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907004;Bobirwa;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907005;Bochum;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907006;Bodi;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907007;Borwalathoto;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907008;Broadhill;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907009;Brodie Hills;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907010;Buffelshoek;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907011;Callashield;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907012;Danzight;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907013;De Villiersdale;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907014;Devilliersdale;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907015;Ditatsu;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907016;Dithabaneng;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907017;Driekoppies;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907018;Ga Mokopane;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907019;Ga-Hlako;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907020;Ga-Kobe;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907021;Ga-Mabeba;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907022;Ga-Madibeng;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907023;Ga-Malokela;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907024;Ga-Mamohwibidu;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907025;Ga-Mamoleka;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907026;Ga-Mamolele;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907027;Ga-Mashalane;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907028;Ga-Masilela;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907029;Ga-Mmatemana;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907030;Ga-Monyebodi;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907031;Ga-Motlana;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907032;Ga-Motshemi;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907033;Ga-Rammutla;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907034;Ga-Rampuru;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907035;Ga-Sebotlane;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907036;Ga-Tefu;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907037;Ga-Tshabalala;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907038;Grootdraai;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907039;Inveraan;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907040;Kgatalala;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907041;Kristespruit;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907042;Kwaring;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907043;Letshwatla;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907044;Matshira;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907045;Mmankgodi;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907046;Mokumuru;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907047;Mongalo;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907048;Mophamamona;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907049;My Darling;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907050;Nontz;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907051;Papegaai;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907052;Seboriane;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907053;Sekhung;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907054;Sekiding;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907055;Sesalong;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907056;Sesuane;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907057;Setloking;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907058;Sewale;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907059;Silvermyn;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907060;Solomon;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907061;Springfield Tiekeline;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907062;Thalahane;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907063;Tsolametse;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907064;Tswatsane;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90907065;Vergelegen;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908000;Matlala;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908001;Aurora;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908002;Botlokwa;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908003;Carlsruhe Junior;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908004;Ga-Letswalo;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908005;Ga-Masekwa;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908006;Ga-Raweshe;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908007;Ga-Rawesi;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908008;Keiting;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908009;Leketing;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908010;Mokudung;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908011;Mosehleng;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908012;Ngwanallela;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908013;Nonono;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908014;Rora;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90908015;Setlaole;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90909001;Puraspan;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90910001;Ga-Rammutla;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90910002;Ga-Tefu;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90911001;Ga-Ngwepe;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90911002;Morogong;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90912000;Bochum Part 1;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90912001;Bochum;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90912010;Shushumela;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
90912011;Sun City;909;Blouberg;35;Capricorn District Municipality;9;LIMPOPO
91001001;Potgietersrus;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91001002;Seshego;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91002001;Cornelia;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91002002;Ga-Ramakara;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91002003;Kalkspruit;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91002004;Lepotlako;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91002005;Sepanapudi;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91002006;Washbank;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003000;Matlala;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003001;Bakone;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003002;Boratapelo;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003003;Dibeng;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003004;Ga-Dietane;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003005;Ga-Madietane;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003006;Ga-Mahoai;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003007;Ga-Mmathongwana;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003008;Ga-Phetole;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003009;Ga-Phofu;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003010;Ga-Selolo;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003011;Kalkspruit;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003012;Madietane;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003013;Moetagare;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003014;Nokayamatlala;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003015;Ntlolane;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003016;Phetole;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003017;Ramalapa;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003018;Semaneng;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003019;Setumong;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91003020;Tibanefo;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004000;Moletji;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004001;Bastiaansrust;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004002;Damplaats;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004003;Ga-Dikgale;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004004;Ga-Kolopo;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004005;Ga-Lamola;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004006;Ga-Mabitsela;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004007;Ga-Mantlhodi;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004008;Ga-Mmabasotho;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004009;Ga-Modikana;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004010;Ga-Ngwetsana;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004011;Ga-Phago;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004012;Ga-Phagodi;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004013;Ga-Piet;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004014;Ga-Rametlwana;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004015;Ga-Ramoshwane;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004016;Ga-Ramotlokana;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004017;Ga-Rampuru;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004018;Ga-Rankhuwa;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004019;Ga-Sechaba;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004020;Helena;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004021;Kameelkop;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004022;Kanana;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004023;Kgoroshi;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004024;Lehlohlo;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004025;Leokaneng;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004026;Maribana;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004027;Masehlong;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004028;Modderput;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004029;Mohlajeng;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004030;Moletji;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004031;Monywaneng;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004032;Morowe;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004033;Motlakgomo;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
91004034;Olympus;910;Aganang;35;Capricorn District Municipality;9;LIMPOPO
